-2.896467366014273837e+06
-5.034538939619814357e+00
1.018318705601511510e+03
5.069474757922746358e+04
2.997061162292571680e+04
2.112302671157701116e+04
1.518795334076495237e+03
3.044030524055288333e+04
4.729750545930136286e+04
1.135329618042892889e+03
4.792625458204985080e+03
-1.944555602941328516e+03
