-2.896467365156115964e+06
-5.034538940016872743e+00
1.018318705581655195e+03
5.069474757907646563e+04
2.997061162179322855e+04
2.112302671158255907e+04
1.518795333644452512e+03
3.044030523968488706e+04
4.729750545671298460e+04
1.135329617962217981e+03
4.792625458022045677e+03
-1.944555603038804520e+03
