1.000000000000000666e+00,-5.551115123125782702e-17,-2.255140518769849223e-17,0.000000000000000000e+00,-2.081668171172168513e-17,-2.081668171172168513e-17,6.071532165918824830e-18,4.857225732735059864e-17,-1.908195823574487804e-17,-6.245004513516505540e-17,-9.714451465470119729e-17,6.245004513516505540e-17
-5.551115123125782702e-17,1.000000000000000000e+00,-1.734723475976807094e-18,-2.081668171172168513e-17,3.469446951953614189e-18,0.000000000000000000e+00,6.071532165918824830e-18,-3.252606517456513302e-17,-1.612750731572187846e-17,-2.081668171172168513e-17,1.387778780781445676e-17,-2.423191855505102410e-17
-2.255140518769849223e-17,-1.734723475976807094e-18,9.999999999999997780e-01,6.938893903907228378e-18,0.000000000000000000e+00,6.938893903907228378e-18,-1.040834085586084257e-17,-5.204170427930421283e-18,-1.647987302177966740e-17,-4.163336342344337027e-17,-2.775557561562891351e-17,-2.081668171172168513e-17
0.000000000000000000e+00,-2.081668171172168513e-17,6.938893903907228378e-18,1.000000000000000000e+00,-6.938893903907228378e-18,-8.673617379884035472e-18,2.081668171172168513e-17,0.000000000000000000e+00,3.469446951953614189e-18,1.908195823574487804e-17,2.081668171172168513e-17,1.040834085586084257e-17
-2.081668171172168513e-17,3.469446951953614189e-18,0.000000000000000000e+00,-6.938893903907228378e-18,1.000000000000000000e+00,0.000000000000000000e+00,-5.052382123782450662e-17,3.469446951953614189e-17,3.469446951953614189e-18,4.683753385137379155e-17,2.949029909160572061e-17,1.214306433183764966e-17
-2.081668171172168513e-17,0.000000000000000000e+00,6.938893903907228378e-18,-8.673617379884035472e-18,0.000000000000000000e+00,1.000000000000000222e+00,1.734723475976807094e-17,2.688821387764050996e-17,0.000000000000000000e+00,3.469446951953614189e-18,2.775557561562891351e-17,5.204170427930421283e-18
6.071532165918824830e-18,6.071532165918824830e-18,-1.040834085586084257e-17,2.081668171172168513e-17,-5.052382123782450662e-17,1.734723475976807094e-17,1.000000000000000000e+00,1.387778780781445676e-17,4.466912950640278268e-17,3.469446951953614189e-17,-1.214306433183764966e-17,1.387778780781445676e-17
4.857225732735059864e-17,-3.252606517456513302e-17,-5.204170427930421283e-18,0.000000000000000000e+00,3.469446951953614189e-17,2.688821387764050996e-17,1.387778780781445676e-17,9.999999999999998890e-01,4.683753385137379155e-17,-3.469446951953614189e-18,-2.081668171172168513e-17,1.040834085586084257e-17
-1.908195823574487804e-17,-1.612750731572187846e-17,-1.647987302177966740e-17,3.469446951953614189e-18,3.469446951953614189e-18,0.000000000000000000e+00,4.466912950640278268e-17,4.683753385137379155e-17,9.999999999999997780e-01,-1.734723475976807094e-18,-2.255140518769849223e-17,2.255140518769849223e-17
-6.245004513516505540e-17,-2.081668171172168513e-17,-4.163336342344337027e-17,1.908195823574487804e-17,4.683753385137379155e-17,3.469446951953614189e-18,3.469446951953614189e-17,-3.469446951953614189e-18,-1.734723475976807094e-18,1.000000000000000222e+00,-2.428612866367529932e-17,4.857225732735059864e-17
-9.714451465470119729e-17,1.387778780781445676e-17,-2.775557561562891351e-17,2.081668171172168513e-17,2.949029909160572061e-17,2.775557561562891351e-17,-1.214306433183764966e-17,-2.081668171172168513e-17,-2.255140518769849223e-17,-2.428612866367529932e-17,9.999999999999998890e-01,-8.239936510889833698e-18
6.245004513516505540e-17,-2.423191855505102410e-17,-2.081668171172168513e-17,1.040834085586084257e-17,1.214306433183764966e-17,5.204170427930421283e-18,1.387778780781445676e-17,1.040834085586084257e-17,2.255140518769849223e-17,4.857225732735059864e-17,-8.239936510889833698e-18,9.999999999999997780e-01
