-2.896467365156114567e+06
-5.034538940017847963e+00
1.018318705581660538e+03
5.069474757907661115e+04
2.997061162179315215e+04
2.112302671158252997e+04
1.518795333644453876e+03
3.044030523968452326e+04
4.729750545671232248e+04
1.135329617962218663e+03
4.792625458021850136e+03
-1.944555603038809750e+03
