-2.896467365156263113e+06
-5.034538940017938558e+00
1.018318705581673044e+03
5.069474757907670573e+04
2.997061162179401435e+04
2.112302671159274178e+04
1.518795333644328366e+03
3.044030523968601483e+04
4.729750545671077271e+04
1.135329617962293923e+03
4.792625458021553641e+03
-1.944555603038830668e+03
